id,local_name,country_gt,seed,describe,language,country,region,culture,time_of_day,type_of_dish,utensils,drink,ingredients,occasions
968,Dhokra or Dhokla,India,2,"Dhokra or Dhokla is a traditional Gujarati snack or breakfast dish from India, originating from the state of Gujarat. It is a popular fermented rice and lentil batter-based dish, often served with a variety of chutneys, pickles, and teas.

Dhokla is a savory, soft, and fluffy cake made from a fermented batter of rice, lentils, and spices. The batter is allowed to ferment overnight, which gives the dhokla its unique flavor and texture. The fermented batter is then poured into a greased plate or mold and steamed to cook. The resulting cake is light, spongy, and slightly tangy, with a subtle sweetness from the rice.

Dhokla is often flavored with a blend of spices, including cumin, coriander, and turmeric, which adds to its distinct aroma and taste. It is typically served with a dollop of butter, a sprinkle of chaat masala, and a squeeze of fresh lime juice. In some regions, dhokla is also served with a side of chutney, such as green chutney or tamarind chutney, to add an extra layer of flavor.

Dhokla is a staple snack in Gujarat",Gujarati,India,Gujarat,Gujarati,"['breakfast', 'lunch','snack']","[""Main dish - eaten with sides"", ""Side dish"", ""Main dish - stand alone (e.g. one pot meal)""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In India, Dhokla is often accompanied by a cup of chai (tea) or a glass of nimbu pani (lemonade) to complement its tangy and slightly sweet flavor.""}","['Rice flour', 'Gram flour', 'Fermented batter', 'Water', 'Ghee or oil', 'Chickpea flour', 'Yogurt', 'Baking soda', 'Salt', 'Eno fruit salt']","{""answer"": [""Family gathering"", ""Religious holiday""], ""details"": ""Dhokla is a popular Gujarati snack that is often served at family gatherings, festivals, and special occasions like Diwali and Navratri. It's a common practice in many Indian households to serve Dhokla during family get-togethers and celebrations.""}"
968,Dhokra or Dhokla,India,3,"Dhokra or Dhokla is a popular Gujarati snack or light meal from the state of Gujarat, India. It is a fermented rice and lentil batter cake that is steamed to perfection, resulting in a soft, spongy, and slightly tangy texture.

Traditionally, Dhokla is made with a mixture of rice flour, lentil flour (split red gram or chana dal), and a fermented batter called ""dahi"" or ""curd"" that is left overnight to allow the natural yeast and bacteria to ferment. The batter is then mixed with spices, herbs, and water to create a thick, smooth paste.

The batter is poured into a greased plate or mold and steamed in a steamer or a pressure cooker for about 15-20 minutes, until it is cooked through and slightly puffed up. The Dhokla is then removed from the steamer, cut into small squares or diamonds, and served with a variety of chutneys, such as green chutney, tamarind chutney, or garlic chutney.

Dhokla is often served as a snack or light meal, accompanied by a cup of tea or chaas (buttermilk). It is also a popular breakfast",Gujarati,India,Gujarat,Gujarati,"[""breakfast"", ""snack"", ""anytime""]","[""Main dish - eaten with sides"", ""Side dish""]","['Fingers', 'Spoon']","{""answer"": ""Yes"", ""details"": ""In India, Dhokla is often accompanied by a refreshing drink like Chai (tea), Nimbu Pani (lemon water), or Jal Jeera (a spicy cumin-flavored drink) to balance its savory flavor.""}","['Rice flour', 'Bengal gram flour', 'Yogurt', 'Water', 'Ghee', 'Baking soda', 'Salt', 'Tamarind', 'Green chilies', 'Ginger']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""Dhokla is a popular Gujarati snack that is often served at family gatherings, religious holidays like Navratri and Diwali, and seasonal holidays like Ganesh Chaturthi. It's a comforting and flavorful dish that is often enjoyed with friends and family during these occasions.""}"
968,Dhokra or Dhokla,India,4,"Dhokra or Dhokla is a popular Gujarati snack or breakfast item from India! It's a type of fermented rice and lentil batter cake that's crispy on the outside and soft on the inside. The batter is made from a mixture of rice, lentils, and chickpea flour, which is fermented overnight to give it a unique flavor and texture.

The cake is usually steamed in a steamer or a pressure cooker and then cut into diamond-shaped pieces. It's often served with a sweet and spicy chutney, known as green chutney, made from coriander, mint, and spices. Some people also like to add a dollop of butter or a sprinkle of sesame seeds on top for extra flavor and texture.

Dhokra or Dhokla is a beloved snack in Gujarat, particularly during festivals and special occasions. It's also a popular breakfast item, often served with a cup of chai or a glass of juice. The dish is not only delicious but also has a rich cultural significance, as it's often made and shared with family and friends during social gatherings.",Gujarati,India,Gujarat,Gujarati,"[""breakfast"", ""snack"", ""anytime""]","['Main dish - eaten with sides', 'Side dish', 'Main dish - stand alone (e.g. one pot meal)']","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In India, Dhokla is often served with a cup of Chai (tea) or a glass of Nimbu Pani (lemonade) to complement its savory flavor and crunchy texture.""}","['Rice flour', 'Gram flour', 'Yogurt', 'Baking soda', 'Egg', 'Ghee or oil', 'Water', 'Chili powder', 'Ginger paste', 'Cumin seeds']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""Dhokra or Dhokla is often served at family gatherings, festivals, and special occasions like Navratri, Diwali, and Holi. It's a popular snack in Gujarat and is often served with a cup of chai or as a part of a traditional Gujarati thali.""}"
949,लिट्टी चोखा,India,0,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a traditional and popular street food dish from Bihar, a state in eastern India. It is a staple dish in Bihari cuisine and is often served as a snack or light meal.

**Litti**: The ""Litti"" is a small, round, deep-fried puffed bread made from whole wheat flour (atta). It is usually about 2-3 inches in diameter and has a crispy exterior with a soft interior.

**Chokha**: The ""Chokha"" is a mixture of roasted vegetables, typically consisting of:

1. Baingan (brinjal or eggplant) - roasted and mashed
2. Potato - boiled and mashed
3. Tomato - roasted and mashed
4. Onion - sautéed and caramelized
5. Garlic - sautéed and mashed

The Chokha is often seasoned with a blend of spices, including cumin, coriander, garam masala, and chili powder.

**Combining Litti and Chokha**: To eat Litti Chokha, the fried Litti is typically broken into pieces and then filled with the Chokha mixture. The combination",Bengali,India,Bengal,Bengali,"['lunch', 'dinner','snack', 'anytime']","['Main dish - eaten with sides', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In India, it is common to accompany लिट्टी चोखा with a drink, such as water, lassi (a yogurt-based drink), or even a sweet drink like jalebi ka sharbat.""}","['Lentils', 'Vegetable broth', 'Potatoes', 'Tomatoes', 'Onions', 'Ginger', 'Garlic', 'Green chilies', 'Mustard oil', 'Salt']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""लिट्टी चोखा is a traditional Bengali dish, commonly served at family gatherings, religious holidays like Durga Puja, and seasonal holidays like Poush Sankranti. It's not typically served at birthdays, anniversaries, or weddings, but it might be served at a family gathering or a community event during these occasions.""}"
949,लिट्टी चोखा,India,1,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a popular traditional dish from the Indian state of Bihar, particularly in the Mithila region. It's a staple comfort food in many households, especially during festivals and special occasions.

**Litti:**
Litti is a type of deep-fried puffed bread made from whole wheat flour (atta) and water. The dough is kneaded and then allowed to rest for a while, which gives the bread its characteristic puffiness. The litti is then deep-fried in oil until it's golden brown and crispy.

**Chokha:**
Chokha is a flavorful accompaniment to litti, typically made from roasted eggplant, potatoes, and tomatoes. The vegetables are roasted over an open flame or in a tandoor (clay oven) until they're soft and slightly charred. The roasted vegetables are then mashed together with some oil, salt, and spices to create a delicious, slightly smoky paste.

**Combining Litti and Chokha:**
To enjoy Litti Chokha, a person typically breaks the litti into pieces and dips them into the chokha. The crispy litti soaks up the flavorful",Bengali,India,Bengal,Bengali,"[""lunch"", ""dinner"", ""snack""]","[""Main dish - eaten with sides"", ""Side dish""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In Indian cuisine, it is common to pair `लिट्टी चोखा` with a drink, often a sweet or spicy beverage like lassi, chai, or nimbu pani, to balance the flavors and textures of the dish.""}","['Rice', 'Lentils', 'Vegetable oil', 'Onion', 'Tomato', 'Spices', 'Potato', 'Peas', 'Ginger', 'Garlic']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""लिट्टी चोखा is a traditional Bengali dish, commonly served during family gatherings, religious holidays like Durga Puja and Kali Puja, and seasonal holidays like Holi and Diwali.""}"
949,लिट्टी चोखा,India,2,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a traditional and popular dish from the Indian state of Bihar and Jharkhand. It's a staple food in these regions, particularly during special occasions and festivals.

Litti Chokha is a combination of two main components:

1. **Litti**: A small, round, and crispy flatbread made from whole wheat flour, often stuffed with a mixture of gram flour (chickpea flour), water, and spices. The dough is kneaded and then deep-fried until golden brown, giving it a crunchy exterior and a soft interior.
2. **Chokha**: A flavorful and spicy accompaniment made from roasted eggplant, potatoes, and sometimes onions, garlic, and tomatoes. The vegetables are cooked in oil and a blend of spices, including cumin, coriander, garam masala, and chili peppers, which gives Chokha its distinctive flavor and aroma.

To eat Litti Chokha, the litti is typically broken into smaller pieces and then dipped into the Chokha. The combination of the crispy litti and the flavorful Chokha is a match made in heaven! Litti Chokha is often",Bengali,India,Bengal,Bengali,"[""lunch"", ""dinner"", ""snack""]","[""Main dish - eaten with sides"", ""Side dish""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In India, लिट्टी चोखा is often accompanied by a drink, typically a glass of cold water or a refreshing beverage like nimbu pani (lemonade) or jal jeera (a spicy cumin-flavored drink).""}","['Chickpea flour', 'Potato', 'Tomato', 'Onion', 'Ginger', 'Garlic', 'Mustard oil', 'Salt', 'Red chili powder', 'Coriander powder']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""लिट्टी चोखा is a traditional Bengali dish, commonly served during family gatherings, religious holidays like Durga Puja, and seasonal holidays like Baisakhi. It is not typically served on special occasions like birthdays, anniversaries, child birth, or weddings. It is also not commonly served at funerals or national holidays.""}"
949,लिट्टी चोखा,India,3,"A delicious and popular dish from India!

`लिट्टी चोखा` (Litti Chokha) is a traditional street food from Bihar, a state in eastern India. It is a popular snack or light meal that consists of two main components: `लिट्टी` (Litti) and `चोखा` (Chokha).

**Litti**:
Litti is a small, round, puffed bread made from whole wheat flour (atta) and water. It is typically cooked over an open flame, giving it a crispy exterior and a soft, slightly puffed interior. Litti is often served hot, straight from the tava (griddle) or oven.

**Chokha**:
Chokha is a spicy, flavorful mixture of roasted vegetables, usually a combination of:

1. Potatoes (aloo)
2. Eggplant (baingan)
3. Brinjal (a type of eggplant)
4. Peas (matar)
5. Onions (pyaaz)
6. Garlic (lahsun)
7. Ginger (adrak)

The vegetables are roasted over an open flame or in a tava, then mashed together with a fork to create a coarse, chunky texture.",Bengali,India,Bengal,Bengali,"['lunch', 'dinner']","[""Main dish - eaten with sides"", ""Side dish"", ""Small plate / bowl served as a part of a collection""]","['Fingers', 'Spoon']","{""answer"": ""Yes"", ""details"": ""In India, लिट्टी चोखा is often served with a glass of buttermilk or a sweet and spicy drink called 'kachaamba'.""}","['Lentil dough (Litti)', 'Potato', 'Peas', 'Onion', 'Tomato', 'Ginger', 'Garlic', 'Spices (e.g. cumin, coriander, turmeric)', 'Ghee or oil', 'Salt']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""लिट्टी चोखा is a popular dish in eastern India, particularly in West Bengal and Odisha. It is often served at family gatherings, festivals, and special occasions like Durga Puja, Diwali, and Holi. It's a comforting and flavorful dish that brings people together.""}"
949,लिट्टी चोखा,India,4,"A delightful topic! `लिट्टी चोखा` (Litti Chokha) is a traditional and popular dish from the Indian subcontinent, particularly from the eastern states of Bihar and Jharkhand. It's a staple food in these regions and is often served at social gatherings, festivals, and even daily meals.

**What is Litti?**

Litti is a small, round, deep-fried puffed bread made from whole wheat flour (atta). The dough is mixed with spices, ghee (clarified butter), and sometimes sesame seeds, and then deep-fried until it puffs up and turns golden brown. The resulting litti is crispy on the outside and soft on the inside.

**What is Chokha?**

Chokha is a flavorful accompaniment to litti. It's a mashed vegetable preparation made from roasted vegetables, typically a combination of potatoes, eggplants, and sometimes cauliflower. The vegetables are roasted over an open flame or in a tandoor (earthen oven) until they're tender and slightly charred. Then, they're mashed with spices, garlic, and sometimes onions to create a smooth, creamy texture.

**How is Litti Chokha typically served?**

Litti Chok",Bengali,India,Bengal,Bengali,"[""lunch"", ""dinner""]","[""Main dish - eaten with sides"", ""Side dish""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In India, लिट्टी चोखा is often accompanied by a drink, typically a glass of buttermilk or a sweet lassi, which helps to balance the spiciness of the dish.""}","['Potatoes', 'Peas', 'Onions', 'Tomatoes', 'Ginger', 'Garlic', 'Mustard oil', 'Spices', 'Lentils', 'Coriander leaves']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""लिट्टी चोखा is a traditional Bengali dish, often served at family gatherings, religious festivals like Durga Puja, and seasonal festivals like Bengali New Year (Pohela Boishakh).""}"
924,Boondi Raita,India,0,"Boondi Raita! It's a popular Indian side dish that's a staple in many North Indian and Pakistani cuisines. Boondi Raita is a creamy, cool, and comforting condiment made with a mixture of yogurt, gram flour dumplings (boondi), and various spices.

The dish typically starts with a base of plain yogurt, which is then flavored with a blend of spices, including cumin, coriander, garam masala, and cayenne pepper. The yogurt mixture is then topped with a generous amount of crispy, fried gram flour dumplings called boondi. These boondi are usually made by deep-frying small droplets of a gram flour batter in hot oil until they're golden brown and crunchy.

To add texture and freshness, chopped cilantro, green chilies, and sometimes even cucumber or carrot are added on top. The combination of the creamy yogurt, crunchy boondi, and spicy flavors makes Boondi Raita a perfect accompaniment to spicy dishes like curries, biryanis, and tandoori items. It helps to cool down the palate and provides a refreshing contrast to the rich and bold flavors of the main course. Boondi Raita is often",Hindi,India,North India,Indian,"[""lunch"", ""dinner"", ""snack"", ""anytime""]","['Side dish', 'Main dish - eaten with sides']","['Spoon', 'Fingers']","{""answer"": ""Yes"", ""details"": ""In India, it's common to pair Boondi Raita with a drink, such as chai (tea), lassi (a yogurt-based drink), or nimbu pani (lemonade), to complement its creamy and tangy flavors.""}","['Yogurt', 'Boondi', 'Cumin', 'Coriander', 'Red Chili Powder', 'Ginger', 'Garlic', 'Cilantro', 'Salt', 'Mustard Seeds']","{""answer"": [""Wedding"", ""Family gathering"", ""Religious holiday""], ""details"": ""Boondi Raita is a popular side dish in Indian cuisine, particularly in North Indian and South Indian weddings and family gatherings. It's also often served during religious holidays like Diwali and Navratri.""}"
924,Boondi Raita,India,1,"Boondi Raita! It's a popular Indian side dish that's a staple in many North Indian and Punjabi cuisines. Boondi Raita is a creamy, yogurt-based condiment that's often served alongside spicy dishes to provide a cooling and soothing contrast.

The name ""Boondi"" literally means ""droplets"" in Hindi, which refers to the small, round, crispy fried dumplings made from gram flour (chickpea flour) that are a key component of this dish. The boondis are typically fried until golden brown and then soaked in a mixture of yogurt, water, and spices to create a creamy and tangy sauce.

The sauce is usually flavored with cumin, coriander, garam masala, and other spices, which gives it a warm, aromatic flavor. Some recipes may also include additional ingredients like chopped cilantro, garlic, or ginger to enhance the flavor.

Boondi Raita is often served as a side dish to balance the heat of spicy curries, biryanis, or other savory dishes. It's also a popular accompaniment to kebabs, tandoori chicken, and other grilled meats. Overall, Boondi Raita is a delicious and refreshing",Hindi,India,India,Indian,"[""lunch"", ""dinner"", ""snack"", ""anytime""]","[""Side dish"", ""Main dish - eaten with sides"", ""Small plate / bowl served as a part of a collection""]","['Spoon', 'Fingers']","{""answer"": ""Yes"", ""details"": ""In India, it is common to pair Boondi Raita with a drink, such as Lassi (a yogurt-based drink) or Chai (spiced tea), to complement its creamy and tangy flavor.""}","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander powder', 'Garam masala', 'Red chili powder', 'Salt', 'Garlic', 'Ginger', 'Cilantro']","{""answer"": [""Wedding"", ""Family gathering""], ""details"": ""Boondi Raita is a popular dish in North Indian cuisine, often served as a side dish or a dessert at special occasions like weddings and family gatherings. It's a cooling and refreshing accompaniment to spicy dishes, making it a perfect fit for celebrations.""}"
924,Boondi Raita,India,2,"Boondi Raita! It's a popular Indian side dish that's a staple in many North Indian and South Indian cuisines. Boondi Raita is a yogurt-based condiment that's essentially a cooling and creamy accompaniment to spicy dishes.

The name ""Boondi"" literally means ""droplets"" in Hindi, which refers to the small, round, and crispy fried gram flour dumplings that are added to the raita. These dumplings are made by deep-frying a mixture of gram flour, water, and spices in small balls, which are then drained and added to a mixture of yogurt, salt, and sometimes cumin powder, coriander powder, and chopped cilantro.

The yogurt base is typically plain, unflavored, and unsweetened, which helps to balance the spiciness of the dish it's being served with. The Boondi dumplings add a delightful textural element to the raita, providing a satisfying crunch that complements the creamy yogurt.

Boondi Raita is often served as a side dish to complement spicy curries, biryanis, and other savory Indian dishes. It's also a popular accompaniment to street food and snacks like chaat items,",Hindi,India,North India,Indian,"[""lunch"", ""dinner"", ""snack"", ""anytime""]","[""Side dish"", ""Main dish - eaten with sides"", ""Small plate / bowl served as a part of a collection""]","[""Spoon"", ""Fingers""]","{""answer"": ""Yes"", ""details"": ""In India, it is common to serve Boondi Raita as a side dish, often accompanied by a drink like lassi, chai, or nimbu pani, which helps to balance the spiciness of the dish.""}","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Cilantro', 'Cumin powder', 'Coriander powder', 'Salt']","{""answer"": [""Wedding"", ""Family gathering"", ""Religious holiday""], ""details"": ""Boondi Raita is a popular side dish in Indian cuisine, particularly in North Indian and South Indian weddings, as well as in family gatherings and religious holidays. It's a cooling and refreshing accompaniment to spicy dishes, making it a great fit for special occasions.""}"
924,Boondi Raita,India,3,"Boondi Raita is a popular Indian condiment or side dish that originates from the Indian subcontinent, particularly in North India and Pakistan. It is a type of yogurt-based raita that is flavored with a mixture of spices and topped with crispy fried droplets of gram flour batter, known as boondis.

The yogurt base is typically made with plain yogurt, salt, and sometimes a pinch of cumin powder or coriander powder for added flavor. The boondis are made by deep-frying small balls of gram flour batter in oil until they are crispy and golden brown. These boondis are then added on top of the yogurt mixture, giving the dish a delightful textural contrast.

Boondi Raita is often served as a cooling accompaniment to spicy dishes, such as curries, biryanis, or tandoori items. It helps to balance the heat and richness of these dishes, providing a refreshing and creamy contrast. The dish is also sometimes served as a side dish at Indian restaurants and is a popular accompaniment to street food and snacks.

In terms of its cultural significance, Boondi Raita is a beloved dish in many Indian households, particularly during special occasions and festivals. It is often served",Hindi,India,North India,Indian,"['lunch', 'dinner','snack', 'anytime']","['Side dish', 'Main dish - eaten with sides']","[""Spoon"", ""Fingers""]","{""answer"": ""Yes"", ""details"": ""In Indian cuisine, it is common to pair raita with a drink, such as lassi (a yogurt-based drink), chaas (a buttermilk-based drink), or even a cup of tea. This is because the creamy and cooling nature of the raita helps to balance the spiciness of the accompanying dish.""}","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Green chili', 'Cilantro', 'Salt', 'Mint']","{""answer"": [""Wedding"", ""Family gathering"", ""Religious holiday""], ""details"": ""Boondi Raita is often served as a side dish in Indian weddings and family gatherings, and is also commonly served during religious holidays like Diwali and Navratri.""}"
924,Boondi Raita,India,4,"Boondi Raita! It's a popular Indian condiment that's a staple in many North Indian and Pakistani households. Boondi Raita is a yogurt-based side dish that's creamy, tangy, and utterly delightful.

In essence, Boondi Raita is a raita (a yogurt-based dish) that's been elevated by the addition of boondi, which are small, crispy, and flavorful droplets of batter that are fried to a golden brown. These boondi are then mixed with a generous amount of yogurt, which is typically plain or flavored with spices like cumin, coriander, or cayenne pepper.

The boondi adds a satisfying crunch and a burst of flavor to the creamy yogurt, creating a harmonious balance of textures and tastes. Boondi Raita is often served as a side dish to complement spicy curries, biryanis, or other rich and savory Indian dishes. It's also a popular accompaniment to snacks like chaat items, kebabs, or samosas.

In terms of preparation, boondi raita is relatively simple to make. The boondi is usually prepared by deep-frying small balls of batter made from chickpea",Hindi,India,North India,Indian,"[""lunch"", ""dinner"", ""snack"", ""anytime""]","[""Side dish"", ""Main dish - eaten with sides""]","['Spoon', 'Fingers']","{""answer"": ""Yes"", ""details"": ""In India, Boondi Raita is often served as a side dish or a accompaniment to various meals, and it's common to pair it with a drink, such as a glass of water, lassi (a yogurt-based drink), or even a cup of chai (tea).""}","['Yogurt', 'Boondi', 'Cumin seeds', 'Coriander seeds', 'Ginger', 'Garlic', 'Cilantro', 'Salt', 'Red chili powder', 'Garam masala']","{""answer"": [""Wedding"", ""Family gathering""], ""details"": ""Boondi Raita is a popular side dish in North Indian cuisine, often served at weddings and other special family gatherings. It's a cooling and refreshing accompaniment to spicy dishes, and its creamy texture and flavor make it a crowd-pleaser.""}"
174,Moong Dhal Namkeen,India,0,"Moong Dhal Namkeen! It's a popular Indian snack that's loved by many. Moong Dhal Namkeen is a flavorful and crunchy mixture of roasted mung beans (moong dal) seasoned with a blend of spices, herbs, and other ingredients. The dish is a staple in many Indian households, especially in the northern regions.

The preparation of Moong Dhal Namkeen typically involves roasting the mung beans in oil until they're golden brown and crispy. Then, a mixture of spices, including common Indian spices like cumin, coriander, and chili powder, is added to the roasted beans. Other ingredients like chopped onions, garlic, and ginger may also be sautéed and added to the mixture.

The resulting snack is a delicious blend of textures and flavors, with the crunchy roasted beans providing a satisfying crunch and the spices adding a burst of flavor. Moong Dhal Namkeen is often served as a snack or appetizer, and it's a popular accompaniment to tea or other beverages. It's also a great addition to a meal, adding a flavorful and crunchy element to a variety of dishes.

In many Indian households, Moong Dhal Namkeen is a common snack that's made fresh",Hindi,India,India,Indian,"['snack', 'anytime']","[""Side dish"", ""Main dish - eaten with sides"", ""Small plate / bowl served as a part of a collection""]","['Fingers', 'Spoon']","{""answer"": ""Yes"", ""details"": ""In India, it is common to pair Moong Dhal Namkeen with a hot cup of chai (tea) or a glass of nimbu pani (lemonade) to balance the savory and slightly spicy flavors of the snack.""}","['Moong Dal', 'Chana Dal', 'Rice Flour', 'Ghee', 'Salt', 'Amchur Powder', 'Red Chili Powder', 'Garam Masala', 'Cumin Seeds', 'Coriander Seeds']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""Moong Dhal Namkeen is a popular snack in India, often served at family gatherings, religious holidays, and seasonal festivals. It's a common practice to share this dish with family and friends during special occasions and celebrations.""}"
174,Moong Dhal Namkeen,India,1,"Moong Dhal Namkeen is a popular Indian snack or chaat item that originates from the northern regions of India, particularly in the states of Uttar Pradesh, Bihar, and Delhi. The name ""Moong Dhal"" refers to the main ingredient, which is split green gram (Mung beans) that has been split and skinned, giving it a soft and creamy texture.

Namkeen, which means ""salty"" or ""spicy"" in Hindi, refers to the flavor profile of the dish. Moong Dhal Namkeen is a flavorful and crunchy snack made by roasting the split green gram with a blend of spices, including cumin seeds, coriander seeds, garam masala, and chili powder. The roasted gram is then seasoned with salt, ghee or oil, and sometimes lemon juice.

The snack has a distinctive texture, with the roasted gram pieces being crunchy on the outside and soft on the inside. The flavor is savory, slightly spicy, and nutty, with a hint of sweetness from the ghee or oil used in the roasting process.

Moong Dhal Namkeen is often served as a snack or appetizer, and it's commonly found at street food stalls, markets, and festivals in India",Hindi,India,India,Indian,"[""snack"", ""anytime""]","['Side dish', 'Main dish - eaten with sides']","['Fingers', 'Spoon']","{""answer"": ""Yes"", ""details"": ""In India, it is common to pair Moong Dhal Namkeen with a hot cup of chai or a refreshing glass of lassi, which helps to balance the spiciness and savory flavors of the snack.""}","['Moong Dal', 'Rice Flour', 'Gram Flour', 'Salt', 'Red Chili Powder', 'Garam Masala', 'Amchur Powder', 'Cumin Seeds', 'Coriander Seeds', 'Vegetable Oil']","{""answer"": [""Family gathering"", ""Religious holiday""], ""details"": ""Moong Dhal Namkeen is a popular snack in Indian households and is often served at family gatherings and religious holidays such as Diwali, Holi, and Navratri. It is not typically served at birthday, anniversary, or child birth celebrations, but may be served at wedding ceremonies or receptions. It is also not typically served at funerals or national holidays.""}"
174,Moong Dhal Namkeen,India,2,"A popular Indian snack! `Moong Dhal Namkeen` is a flavorful and crunchy mixture of roasted gram (moong dal) seasoned with a blend of spices, herbs, and other ingredients. It's a common namkeen (snack) in India, particularly in the northern and western regions.

The dish typically consists of split green gram (moong dal) that's been roasted to perfection, giving it a crispy texture. The roasted moong dal is then mixed with a blend of spices, including cumin seeds, coriander seeds, chili powder, garam masala, and amchur powder (dried mango powder), which adds a tangy flavor. Other ingredients like gram flour, peanuts, and cashews may also be added to enhance the flavor and texture.

The mixture is often seasoned with a squeeze of fresh lime juice and a sprinkle of salt to bring out the flavors. The final product is a deliciously aromatic and addictive snack that's perfect for munching on its own or paired with a cup of hot tea or coffee. Moong Dhal Namkeen is a popular accompaniment to chaat items like samosas, kachoris, and bhajiyas, and is also enjoyed as a healthy snack at home or",Hindi,India,India,Indian,"[""snack"", ""anytime""]","[""Side dish"", ""Main dish - eaten with sides"", ""Small plate / bowl served as a part of a collection""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In India, it is common to have a cup of chai (tea) or a glass of lassi (a yogurt-based drink) alongside Moong Dhal Namkeen, especially during social gatherings or as a snack.""}","['Moong Dal', 'Rice Flour', 'Ghee', 'Salt', 'Amchur Powder', 'Red Chili Powder', 'Garam Masala', 'Cumin Seeds', 'Coriander Seeds', 'Cashew Nuts']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""Moong Dhal Namkeen is a popular snack in India and is often served at family gatherings, religious holidays, and seasonal festivals. It is not typically served at birthday, anniversary, child birth, wedding, or funeral celebrations.""}"
174,Moong Dhal Namkeen,India,3,"Moong Dhal Namkeen is a popular Indian snack that originates from the northern region of the country, particularly in the states of Punjab, Haryana, and Uttar Pradesh. It is a flavorful and crunchy mixture of roasted moong dal (split green gram) seasoned with a blend of spices, herbs, and other ingredients.

The preparation of Moong Dhal Namkeen typically involves roasting moong dal in oil until it is golden brown and crispy, giving it a distinctive texture. The roasted dal is then mixed with a blend of spices, including cumin seeds, coriander seeds, garam masala, and amchur powder (dried mango powder), which adds a tangy and aromatic flavor to the snack. Other ingredients like onions, garlic, and chili peppers may also be added to enhance the flavor.

Moong Dhal Namkeen is often served as a snack or appetizer, and it is commonly enjoyed with a cup of chai (tea) or as a accompaniment to other snacks like samosas or chaat items. It is also a popular ingredient in many Indian recipes, such as chaat items, salads, and even as a topping for rice dishes.

Overall, Moong Dhal Namkeen is a delicious and",Hindi,India,India,Indian,"['snack', 'anytime']","[""Side dish"", ""Main dish - eaten with sides"", ""Small plate / bowl served as a part of a collection""]","[""Fingers"", ""Spoon""]","{""answer"": ""Yes"", ""details"": ""In India, it is common to have a cup of chai (tea) or a glass of lassi (a yogurt-based drink) along with Moong Dhal Namkeen as a snack or as part of a meal.""}","['Moong Dal', 'Gram Flour', 'Chana Dal', 'Peanuts', 'Cashews', 'Almonds', 'Poppy Seeds', 'Salt', 'Spices', 'Vegetable Oil']","{""answer"": [""Family gathering"", ""Religious holiday"", ""Seasonal holiday""], ""details"": ""Moong Dhal Namkeen is a popular snack in Indian cuisine, often served at family gatherings, religious festivals, and seasonal celebrations. It's a common practice to share this dish with loved ones during these occasions.""}"
